Amp training started. 2016-07-29T14:41:06

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 1 cores.

Training on 239 images.
Hashing images...
 239 unique images after hashing.
 ...hashing completed. 0.0 min.
1 unique elements included: C
Symmetry functions for each element:
  C: 8
Hidden-layer structure:
  C: [1, 1]
Initializing with random weights.
Initializing with random scalings.
Calculating atomic fingerprints...
No saved fingerprint file found.
 Calculating 239 of 239 fingerprints (0 exist in file).
  Processor 0 calculations stored in file /tmp/fp-J05VYk.db.
 Calculated 239 new images. 0.5 min.
 Reading calculated fingerprints...
 ...child fingerprints read and saved to scripts/2016-07-28/generic1/2-2-2/fingerprints.db. 0.0 min.
 ...all fingerprint operations complete. 0.5 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.
Initial parameters saved in file scripts/2016-07-28/generic1/2-2-2/initial-parameters.json.

Starting optimization of cost function...
 Energy goal: 1.000e-03
 No force training.
Step              Time               Cost     RMS (Energy
                                    Function    per Atom)
                                                 Error
=====  ==========================  =========  ==========
  284        2016-07-29T14:42:11  8.264e-02    1.860e-02
  285        2016-07-29T14:42:11  8.264e-02    1.860e-02
  286        2016-07-29T14:42:11  8.264e-02    1.860e-02
  287        2016-07-29T14:42:11  8.264e-02    1.860e-02
  288        2016-07-29T14:42:11  8.264e-02    1.860e-02
  289        2016-07-29T14:42:12  8.264e-02    1.860e-02
  290        2016-07-29T14:42:12  8.264e-02    1.860e-02
  291        2016-07-29T14:42:12  8.264e-02    1.860e-02
  292        2016-07-29T14:42:12  8.264e-02    1.860e-02
  293        2016-07-29T14:42:12  8.264e-02    1.860e-02
  294        2016-07-29T14:42:12  8.264e-02    1.860e-02
  295        2016-07-29T14:42:12  8.264e-02    1.860e-02
  296        2016-07-29T14:42:13  8.264e-02    1.860e-02
  297        2016-07-29T14:42:13  8.264e-02    1.860e-02
  298        2016-07-29T14:42:13  8.264e-02    1.860e-02
  299        2016-07-29T14:42:13  8.264e-02    1.860e-02
Saving checkpoint data.
  300        2016-07-29T14:42:13  8.264e-02    1.860e-02
  301        2016-07-29T14:42:13  8.264e-02    1.860e-02
  302        2016-07-29T14:42:13  8.264e-02    1.860e-02
  303        2016-07-29T14:42:13  8.264e-02    1.860e-02
  304        2016-07-29T14:42:14  8.264e-02    1.860e-02
  305        2016-07-29T14:42:14  8.264e-02    1.860e-02
  306        2016-07-29T14:42:14  8.264e-02    1.860e-02
  307        2016-07-29T14:42:14  8.264e-02    1.860e-02
  308        2016-07-29T14:42:14  8.264e-02    1.860e-02
  309        2016-07-29T14:42:14  8.264e-02    1.860e-02
  310        2016-07-29T14:42:14  8.264e-02    1.860e-02
  311        2016-07-29T14:42:15  8.264e-02    1.859e-02
  312        2016-07-29T14:42:15  8.264e-02    1.859e-02
  313        2016-07-29T14:42:15  8.265e-02    1.860e-02
  314        2016-07-29T14:42:15  8.264e-02    1.859e-02
  315        2016-07-29T14:42:15  8.264e-02    1.859e-02
  316        2016-07-29T14:42:15  8.264e-02    1.859e-02
  317        2016-07-29T14:42:15  8.264e-02    1.859e-02
  318        2016-07-29T14:42:15  8.264e-02    1.859e-02
  319        2016-07-29T14:42:16  8.264e-02    1.859e-02
  320        2016-07-29T14:42:16  8.263e-02    1.859e-02
  321        2016-07-29T14:42:16  8.263e-02    1.859e-02
  322        2016-07-29T14:42:16  8.263e-02    1.859e-02
  323        2016-07-29T14:42:16  8.263e-02    1.859e-02
  324        2016-07-29T14:42:16  8.263e-02    1.859e-02
  325        2016-07-29T14:42:16  8.263e-02    1.859e-02
  326        2016-07-29T14:42:16  8.263e-02    1.859e-02
  327        2016-07-29T14:42:17  8.262e-02    1.859e-02
  328        2016-07-29T14:42:17  8.262e-02    1.859e-02
  329        2016-07-29T14:42:17  8.262e-02    1.859e-02
  330        2016-07-29T14:42:17  8.263e-02    1.859e-02
  331        2016-07-29T14:42:17  8.262e-02    1.859e-02
  332        2016-07-29T14:42:17  8.261e-02    1.859e-02
  333        2016-07-29T14:42:17  8.261e-02    1.859e-02
  334        2016-07-29T14:42:18  8.260e-02    1.859e-02
  335        2016-07-29T14:42:18  8.260e-02    1.859e-02
  336        2016-07-29T14:42:18  8.259e-02    1.859e-02
  337        2016-07-29T14:42:18  8.259e-02    1.859e-02
  338        2016-07-29T14:42:18  8.260e-02    1.859e-02
  339        2016-07-29T14:42:18  8.259e-02    1.859e-02
  340        2016-07-29T14:42:18  8.259e-02    1.859e-02
  341        2016-07-29T14:42:18  8.258e-02    1.859e-02
  342        2016-07-29T14:42:19  8.258e-02    1.859e-02
  343        2016-07-29T14:42:19  8.258e-02    1.859e-02
  344        2016-07-29T14:42:19  8.257e-02    1.859e-02
  345        2016-07-29T14:42:19  8.258e-02    1.859e-02
  346        2016-07-29T14:42:19  8.256e-02    1.859e-02
  347        2016-07-29T14:42:19  8.256e-02    1.859e-02
  348        2016-07-29T14:42:19  8.255e-02    1.858e-02
  349        2016-07-29T14:42:20  8.254e-02    1.858e-02
  350        2016-07-29T14:42:20  8.253e-02    1.858e-02
  351        2016-07-29T14:42:20  8.256e-02    1.859e-02
  352        2016-07-29T14:42:20  8.253e-02    1.858e-02
  353        2016-07-29T14:42:20  8.252e-02    1.858e-02
  354        2016-07-29T14:42:20  8.251e-02    1.858e-02
  355        2016-07-29T14:42:20  8.250e-02    1.858e-02
  356        2016-07-29T14:42:20  8.253e-02    1.858e-02
  357        2016-07-29T14:42:21  8.250e-02    1.858e-02
  358        2016-07-29T14:42:21  8.250e-02    1.858e-02
